,search term,sentiment,tweet
497,keir starmer,-28.0,Am not going to give up trying to get a better deal for 98%  do this country.  Starmer is not good enough and won't care about the majority just a few more than the Torys will.
498,keir starmer,51.0,Sack  forfeiting taxpayer funded benefits / pension. Sequestrate worldwide assets⚫️
499,keir starmer,0.0,Brexit is Breaking Britain   #Sunakered #Brexitisntworking #BrexitDisaster #BrexitCarnage #BrexitHasFailed    …
0,matt hancock,83.0,"Watch Vanessa on Sky 522 and Virgin 606 and Freeview 237 at 4pm  🔹 https//t.co/Dfdwb8fts6  🔸 250,000 people plan to cancel their energy bill. 🔸 Elon Musk kicks Ye, formerly Kanye, off Twitter. 🔸 Matt Hancock returns to Parliament.   https//t.co/3BPitDvggE"
1,matt hancock,49.0,Madadozlam Matt lock our nans in care homes Hancock
2,matt hancock,0.0,Matt Hancock makes return to House of Commons following stint in I’m a Celeb jungle. https//t.co/rBjsSAa0q6
3,matt hancock,0.0,"Chris Whitty, Patrick Vallance, Sajid Javid, Matt Hancock Boris Fauci Pfizer What on Earth is in these injections?   #FridayFeeling #DiedSuddenly #SuddenDeath #suddendeaths2022 #DiedSuddenlyNews Covid vaccine https//t.co/bn5dKwv6Kv"
4,matt hancock,0.0,"In a letter to his constituents last month, Matt Hancock wrote ""As soon as my time in camp is up, I will return to Suffo…"
5,matt hancock,57.0,Matt Hancock tells MPs 'it's a pleasure to be here' - after skiving off for almost 5 weeks  https//t.co/Gpt1vlyZXh
6,matt hancock,-54.0,"The irony, illegality and unlawfulness of what is actually going on, it quite something &amp; is beyond bonkers.   Matt Hancock reveals ‘bonkers plan’ to release prisoners during Covid | Evening Standard https//t.co/uxL0gF50c3"
7,matt hancock,0.0,🇦🇺 Matt Hancock is back in the House of Commons for the 2nd reading of his bill on Dyslexia Screening and Teacher Training…
8,matt hancock,64.0,"Meet Matt Hancock, a man without shame, a man without principle, a man without morals, since 1979, every Tory party has had one."
9,matt hancock,0.0,"In a letter to his constituents last month, Matt Hancock wrote ""As soon as my time in camp is up, I will return to Suffo…"
10,matt hancock,25.0,Matt Hancock jokes as he returns to Parliament https//t.co/Lx2hoeMuJd
11,matt hancock,-85.0,Two Tory MP’s accused of rape. Haven’t lost the whip. Just asked to stay away from parliament.   Matt Hancock goes on…
12,matt hancock,40.0,"Royal Zara Tindall organised boozy I’m A Celeb party that saw Matt Hancock ‘snubbed’, campmate reveals 🤴 🍕 👁 #zaratindall #matthancock https//t.co/NoQodkcVZl"
13,matt hancock,0.0,"In a letter to his constituents last month, Matt Hancock wrote ""As soon as my time in camp is up, I will return to Suffo…"
14,matt hancock,0.0,"""Our third bill of the day, and I know that Mr Hancock you appear to be making a habit of coming third these days...""  Mat…"
15,matt hancock,0.0,"In a letter to his constituents last month, Matt Hancock wrote ""As soon as my time in camp is up, I will return to Suffo…"
16,matt hancock,0.0,"In a letter to his constituents last month, Matt Hancock wrote ""As soon as my time in camp is up, I will return to Suffo…"
17,matt hancock,0.0,"In a letter to his constituents last month, Matt Hancock wrote ""As soon as my time in camp is up, I will return to Suffo…"
18,matt hancock,0.0,"In a letter to his constituents last month, Matt Hancock wrote ""As soon as my time in camp is up, I will return to Suffo…"
19,matt hancock,-40.0,Private Eye. Page 15. Matt Hancock - 10 reasons not to forgive or forget. Honestly… buy it just for that.…
20,matt hancock,0.0,"In a letter to his constituents last month, Matt Hancock wrote ""As soon as my time in camp is up, I will return to Suffo…"
21,matt hancock,-85.0,Two Tory MP’s accused of rape. Haven’t lost the whip. Just asked to stay away from parliament.   Matt Hancock goes on…
22,matt hancock,0.0,"In a letter to his constituents last month, Matt Hancock wrote ""As soon as my time in camp is up, I will return to Suffo…"
23,matt hancock,0.0,"In a letter to his constituents last month, Matt Hancock wrote ""As soon as my time in camp is up, I will return to Suffo…"
24,matt hancock,0.0,"In a letter to his constituents last month, Matt Hancock wrote ""As soon as my time in camp is up, I will return to Suffo…"
25,matt hancock,-57.0,Matt Hancock might be a ‘celebrity’ now – but we can’t forget about his dodgy PPE contracts https//t.co/yOYuZom2Bp
26,matt hancock,0.0,Crikey Alex. How sturdy are you?  Did you know Matt Hancock also recorded new series of celebrity SAS WDWs?
27,matt hancock,15.0,"'Matt Hancock may have performed better than expected in I'm a Celeb, but we can't let him forget his role in dodgy PPE deals,' says    https//t.co/TPiaptJcLY"
28,matt hancock,0.0,"In a letter to his constituents last month, Matt Hancock wrote ""As soon as my time in camp is up, I will return to Suffo…"
29,matt hancock,66.0,"Royal Zara Tindall organised boozy I’m A Celeb party that saw Matt Hancock ‘snubbed’, campmate reveals 🤴 🎉 👀 #zaratindall #matthancock https//t.co/bhXIFwMknm"
30,matt hancock,0.0,"In a letter to his constituents last month, Matt Hancock wrote ""As soon as my time in camp is up, I will return to Suffo…"
31,matt hancock,0.0,"In a letter to his constituents last month, Matt Hancock wrote ""As soon as my time in camp is up, I will return to Suffo…"
32,matt hancock,0.0,"""Our third bill of the day, and I know that Mr Hancock you appear to be making a habit of coming third these days...""  Mat…"
33,matt hancock,-44.0,"This creep should be in jail for genocide. He lied to us for two years, made heaps of money with his partner from PPE equipment, then shagged someone else's wife and slept with someone else's. Back to the day job! https//t.co/tEwm0O0775"
34,matt hancock,-51.0,"Government considered releasing THOUSANDS of prisoners during Covid lockdown, Matt Hancock reveals  https//t.co/WAZRC6Y9N2"
35,matt hancock,49.0,Are you going to employ your girlfriends chum ie.. Matt Hancock in youre line up? because i don't think that would be a very good look.
36,matt hancock,0.0,"""Our third bill of the day, and I know that Mr Hancock you appear to be making a habit of coming third these days...""  Mat…"
37,matt hancock,57.0,Matt Hancock tells MPs 'it's a pleasure to be here' - after skiving off for almost 5 weeks https//t.co/QcYG1S4dOR
38,matt hancock,0.0,"In a letter to his constituents last month, Matt Hancock wrote ""As soon as my time in camp is up, I will return to Suffo…"
39,matt hancock,57.0,Matt Hancock tells MPs 'it's a pleasure to be here' - after skiving off for almost 5 weeks  https//t.co/Gpt1vlyZXh
40,matt hancock,-10.0,Every person who is British needs to read this indictment against Matt Hancock as everything stated is factually correct and true. Matt Hancock is guilty of heinous crimes against humanity and he must pay for them. https//t.co/9OPg3rhEfF
41,matt hancock,-85.0,Two Tory MP’s accused of rape. Haven’t lost the whip. Just asked to stay away from parliament.   Matt Hancock goes on…
42,matt hancock,-51.0,"""Andy Warhol once said that everyone would be famous for 15 minutes.  Hancock, a man who has already failed spectacularly at his first 15 minutes, was given another go."" https//t.co/HKDfGqLyoT"
43,matt hancock,49.0,"🔴In March, we asked the DHSC to release the WhatsApp messages between Matt Hancock &amp; his pub landlord friend Alex Bourn…"
44,matt hancock,0.0,…
45,matt hancock,0.0,"In a letter to his constituents last month, Matt Hancock wrote ""As soon as my time in camp is up, I will return to Suffo…"
46,matt hancock,0.0,"In a letter to his constituents last month, Matt Hancock wrote ""As soon as my time in camp is up, I will return to Suffo…"
47,matt hancock,-34.0,"""ITV lift veil on I'm A Celeb feud after editing Matt Hancock's meeting with campmates - Mirror Online"" https//t.co/kcXamursOM"
48,matt hancock,-20.0,Should Matt Hancock be forced to choose between being a MP and being a celeb?   FredaHarris1 thinks so.  Join the conversation at https//t.co/SiiJ9c1tGZ    https//t.co/az5xf4wWxU
49,matt hancock,57.0,"Is Sajid Javid going to have a crack at reality game shows after the ""roaring success"" of Matt Hancock?"
50,matt hancock,0.0,Today on #Feedback 📢   discusses the  guest editor slots ahead of Christmas   Head…
51,matt hancock,0.0,…
52,matt hancock,0.0,"In a letter to his constituents last month, Matt Hancock wrote ""As soon as my time in camp is up, I will return to Suffo…"
53,matt hancock,57.0,Matt Hancock tells MPs 'it's a pleasure to be here' - after skiving off for almost 5 weeks  https//t.co/Gpt1vlyZXh
54,matt hancock,30.0,BREAKING Matt Hancock cracks joke as he returns to Commons after ITV I'm A Celebrity #ImACeleb https//t.co/W39Px7DBWe
55,matt hancock,44.0,Private Eye has an excellent article this week… Matt Hancock 10 Reasons not to forgive or forget… It’s a…
56,matt hancock,49.0,"🔴In March, we asked the DHSC to release the WhatsApp messages between Matt Hancock &amp; his pub landlord friend Alex Bourn…"
57,matt hancock,0.0,"""Our third bill of the day, and I know that Mr Hancock you appear to be making a habit of coming third these days...""  Mat…"
58,matt hancock,0.0,"In a letter to his constituents last month, Matt Hancock wrote ""As soon as my time in camp is up, I will return to Suffo…"
59,matt hancock,38.0,Matt Hancock is back in the House of Commons. Should he be forgiven for deserting politics for the jungle? https//t.co/WAR2bDm…
60,matt hancock,0.0,"In a letter to his constituents last month, Matt Hancock wrote ""As soon as my time in camp is up, I will return to Suffo…"
