,search term,tweet_id,sentiment,tweet
384,keir starmer,1597638825752203264,-71.0,It's theft not my choice.. cough up.. stop stealing tax payers money...
385,keir starmer,1597638816093044736,-87.0,When will you help Palestinians? These Israeli's are brutally assaulting a 12 year old girl. Where is your condemnation of their treatment towards Palestinians? https//t.co/PCy5oPhMSF
386,keir starmer,1597638810808258560,-92.0,"TODAY UNDER  UNDERMINING DEMOCRACY, ARE YOU GOING TO OWN UP TO YOUR DECEIT ????? Part 1 👇 The Purge https//t.co/EMfOQMH6XR Part 2 👇 The Crisis https//t.co/j27QN1UOxx Part 3 👇The Heirarchy https//t.co/ZkcrL9ktbp Part 4 👇 The Spying Game https//t.co/ZWRd2fah9W https//t.co/fLCYTSMOWZ"
387,keir starmer,1597638790310289408,62.0,"""I think he has done a great job of making  electable again.""  Tories did tha…"
388,keir starmer,1597638779338395648,0.0,*bit of
389,keir starmer,1597638771989573632,-23.0,"Drag him (metaphorically speaking), to the left of the political spectrum"
390,keir starmer,1597638756370374656,32.0,"Who is your favourite  leader,  or ?  Please  after voting"
391,keir starmer,1597638699579506690,-54.0,Excuse me Keith  you might want to check how your party  handles domestic abuse victims before pointing any fingers!
392,keir starmer,1597638695502454786,0.0,Starmer is leading a slow march towards a softer Brexit — he just won’t say it out loud | Gaby Hinsliff | The Guardian https//t.co/pukTkJTO9H
393,keir starmer,1597638693581647873,51.0,Honest question - why are so many of u People's Vote/FBPE's still Keir Starmer's biggest fa…
394,keir starmer,1597638604284915712,89.0,The House of Lords is going to be very altered if Labour win the GE. It's the best but if our system when it works well but it needs an almighty cull. I hope  is not going to fob us off with the Lords and fudge #PR.
395,keir starmer,1597638573507121152,-68.0,"Yes, the thought of dogs being put to sleep simply because their owners changed their minds or because shelters are full is horrifying. I am asking people to contact their MPs and ask to ban sales of pets online.        https//t.co/Fo2SGS95KU"
396,keir starmer,1597638556557926401,27.0,"“whoever is in government after 2024 will almost certainly seek to unravel aspects of Boris Johnson’s deal, which is d…"
397,keir starmer,1597638539562586114,-8.0,Centrists never wanted to stop Brexit.   They wanted to stop Corbyn.
398,keir starmer,1597638534730764290,0.0,Very reserved. He is vermin
399,keir starmer,1597638500979200000,69.0,"That's a purely ideological statement  The child is not achieving through effort - they are achieving through their parents' wealth, which was likely achieved through *their* parents' wealth etc  Every child deserves the same chances in life, not luck based on fortune of birth"
400,keir starmer,1597638429348859906,-92.0,"TODAY UNDER  UNDERMINING DEMOCRACY, ARE YOU GOING TO OWN UP TO YOUR DECEIT ????? Part 1 👇 The Purge https//t.co/EMfOQMH6XR Part 2 👇 The Crisis https//t.co/j27QN1UOxx Part 3 👇The Heirarchy https//t.co/ZkcrL9ktbp Part 4 👇 The Spying Game https//t.co/ZWRd2fah9W https//t.co/0JsJBi07VH https//t.co/pw5IvtplJ4"
401,keir starmer,1597638406687051776,-20.0,"What the hell is a striver family. My parents worked hard and wanted the best for me. This would never, and could never have included a private education."
402,keir starmer,1597638392195735552,-32.0,"How about Uncle Jimmy's victims, Keith?"
403,keir starmer,1597638303758499841,86.0,"well, how? It's a valid question because you have ruled out everything that the EU can offer to help improve trade, and at the same time, ruled out the concessions we need to make to improve trade. #RejoinEU https//t.co/ozGmWqR46E"
404,keir starmer,1597638260712386562,0.0,He needs to get in first !
405,keir starmer,1597638180161060864,10.0,You put Muslim men before British children. You've got to be kidding.
406,keir starmer,1597638132446662664,-69.0,"The public now believes that the UK was wrong to leave the EU – but the Conservatives and Labour are ignoring them, write…"
407,keir starmer,1597638115820044288,-62.0,Yes. Because I bothered to find out the facts instead of being the sort of person who exploits children’s suffering.
408,keir starmer,1597638090826612737,0.0,under  all bought and paid for . https//t.co/NuWyGHTrNj
409,keir starmer,1597638074749837312,10.0,It has to be or he loses working class leaver votes to Reform Party or similar.
410,keir starmer,1597638050934583297,54.0,This response only reflects what sort of individual you are.  this might be one reason respect is being lost for the Labour Party.
411,keir starmer,1597638044685045765,0.0,Sleep for 4 hours.
412,keir starmer,1597638037814800385,34.0,Make him listen to me play the recorder.
413,keir starmer,1597637932344836096,-76.0,It certainly didn't work for the young white girls sexually abused and gang raped by Muslim men. Where were all the law enforcement agencies then? That's what you should be looking at
414,keir starmer,1597637900388429824,78.0,Massive vote winner 😎
415,keir starmer,1597637900283547648,-3.0,"The Labour leader is shouting through a megaphone at leave voters but dropping discreet, missable hints for remainers h…"
416,keir starmer,1597637894369603585,56.0,Zionism in action. Proudly sponsored ‘without qualification’ by  and his accomplices  while …
417,keir starmer,1597637853437009920,0.0,Bought and paid for . https//t.co/nZDdIps0mP
418,keir starmer,1597637826358562816,32.0,"Who is your favourite  leader,  or ?  Please  after voting"
419,keir starmer,1597637800522055680,-3.0,"The Labour leader is shouting through a megaphone at leave voters but dropping discreet, missable hints for remainers https//t.co/ai3txla7ZD #bbcpm"
420,keir starmer,1597637798030639104,44.0,Which of the following individuals do you think would be the better Prime Minister?  Keir Starmer (LAB) 42% (+1) Rishi Sunak…
421,keir starmer,1597637766036475904,-61.0,"In a crowded field, Keir Starmer must be the most disingenuous and dishonest politician in the UK right now. Is there a sin…"
422,keir starmer,1597637764375203840,42.0,"The circle is closed, the Bruges Group (and Blue Labour) like the cut of the jib of Claire Ainsley, the Hard #Brexit true believer who has been Sir Keir Starmer KC's chief policy adviser since he appointed her on his becoming Labour leader ...  https//t.co/eZlI7qstle"
423,keir starmer,1597637759023579138,-49.0,Keir Starmer’s broken promises will come back to haunt him (and Labour) https//t.co/SUJ6rkhbDM
424,keir starmer,1597637741667586048,-86.0,I'd describe to Kier Starmer the misery endured by those falsely accused (sometimes convicted) of sexual abuse. I'd demonstrate how inimical to justice is his mantra of 'believe the victim' before it is clear whether the victim is the accuser or the accused.
425,keir starmer,1597637738240839680,81.0,"This pretty much perfectly encapsulates my attitude towards Starmer, Brexit and Rejoin.      https…"
426,keir starmer,1597637698860109824,29.0,"And yet...   This is Cllr Dr Paul Birch JP, he's apparently harassing one of your Cllrs. She's been told to keep this quiet I think but quite frankly, she's had enough💀 Why is this acceptable?👇🏽 https//t.co/fliVyj9vJ1"
427,keir starmer,1597637617667178498,32.0,"Who is your favourite  leader,  or ?  Please  after voting"
428,keir starmer,1597637609164926977,0.0,"Why should we have to subsidise private education, my grandchildren all go to state schoo…"
429,keir starmer,1597637552185692166,81.0,"This pretty much perfectly encapsulates my attitude towards Starmer, Brexit and Rejoin.      https//t.co/IJJo5h7t9L"
430,keir starmer,1597637505289158657,-15.0,Keir Starmer's asking Labour voters to vote for Tory policies on complete faith that he's lying about them.  Now that's a…
431,keir starmer,1597637495310921731,91.0,"Straight from the madhouse, someone apparently 'enthusiastic about where Keir Starmer has taken Labour'. That's nice, even clowns need an ardent fan."
432,keir starmer,1597637451379802114,71.0,"1/2 Trust ?   Keir Starmer’s broken promises will come back to haunt him (and Labour)  Britain’s Labour leader was elected as a left-winger, but then ran to the right. Why would voters trust anything he says? https//t.co/84wKhu6OSD"
433,keir starmer,1597637450003894274,80.0,As a human rights lawyer I think it’s in his best interest to read this while…
434,keir starmer,1597637422522986496,-27.0,"When will  and  wake up and smell the roses. Without closer ties to the EU, there is no prospect of restoring the British economy. The Tories will blame them, and they’ll not get a second term in office."
435,keir starmer,1597637408979562496,-47.0,you won't win outright https//t.co/qNLcQ0jSdb
436,keir starmer,1597637362078871552,27.0,Jeremy Corbyn's policies would actually have run the country well.   Keir Starmer's policies will run the country as badl…
437,keir starmer,1597637337613492225,36.0,I live in an LS postcode and I would like you to send a message to  and …
438,keir starmer,1597637295938490368,51.0,Look after Apsama Begum and then we may believe you are being honest.
439,keir starmer,1597637293954961409,83.0,"In a democracy, the far left can be as dangerous as the far right.   A strong centre is necessary to draw each towards its nucleus.  A strong nucleus can ensure safety and prosperity for everyone, no matter who you or your beliefs.   for PM  https//t.co/gMpX7sIaHI"
440,keir starmer,1597637258026577920,49.0,"🔴 David Miliband has hinted at a return to politics, as he said he was ""enthusiastic about where Keir Starmer has taken Labo…"
441,keir starmer,1597637216339386368,32.0,"Who is your favourite  leader,  or ?  Please  after voting"
442,keir starmer,1597637173246771202,55.0,"Although Starmer and his cronies are anything but left, just corrupt infiltrators of the Labour Party"
443,keir starmer,1597637117957791744,0.0,Is his name Keir Starmer? https//t.co/x5JBipPEcJ
444,keir starmer,1597637088799002624,-61.0,"In a crowded field, Keir Starmer must be the most disingenuous and dishonest politician in the UK right now. Is there a sin…"
445,keir starmer,1597637049942962176,-69.0,"The public now believes that the UK was wrong to leave the EU – but the Conservatives and Labour are ignoring them, write…"
446,keir starmer,1597637040962965504,27.0,What's stopping any Tory MP joining Labour now.   What even distinguishes the two parties?
447,keir starmer,1597637040010825728,-73.0,.   I am utterly disgusted and increasingly embarrassed to be a member of    If this is the way…
